CODE,GUBUN,YEAR,DETAIL_INDEX,INDICATOR
10,C,2018,0.686,6
10,C,2019,0.65,6
11,C,2008,0.552,6
11,C,2009,0.5,6
11,C,2010,0.582,6
11,C,2011,0.572,6
11,C,2012,0.443,6
11,C,2013,0.489,6
11,C,2014,0.455,6
11,C,2015,0.503,6
11,C,2016,0.526,6
11,C,2017,0.539,6
11,C,2018,0.589,6
11,C,2019,0.499,6
12,C,2008,0.747,6
12,C,2009,0.574,6
12,C,2010,0.633,6
12,C,2011,0.742,6
12,C,2012,0.682,6
12,C,2013,0.59,6
12,C,2014,0.684,6
12,C,2015,0.666,6
12,C,2016,0.675,6
12,C,2017,0.661,6
12,C,2018,0.718,6
12,C,2019,0.646,6
13,C,2008,0.526,6
13,C,2009,0.396,6
13,C,2010,0.444,6
13,C,2011,0.55,6
13,C,2012,0.62,6
13,C,2013,0.696,6
13,C,2014,0.722,6
13,C,2015,0.678,6
13,C,2016,0.727,6
13,C,2017,0.75,6
13,C,2018,0.746,6
13,C,2019,0.656,6
14,C,2008,0.674,6
14,C,2009,0.624,6
14,C,2010,0.642,6
14,C,2011,0.751,6
14,C,2012,0.507,6
14,C,2013,0.54,6
14,C,2014,0.64,6
14,C,2015,0.564,6
14,C,2016,0.634,6
14,C,2017,0.656,6
14,C,2018,0.696,6
14,C,2019,0.574,6
15,C,2008,0.698,6
15,C,2009,0.695,6
15,C,2010,0.636,6
15,C,2011,0.666,6
15,C,2012,0.489,6
15,C,2013,0.45,6
15,C,2014,0.515,6
15,C,2015,0.55,6
15,C,2016,0.623,6
15,C,2017,0.609,6
15,C,2018,0.616,6
15,C,2019,0.569,6
16,C,2008,0.484,6
16,C,2009,0.544,6
16,C,2010,0.558,6
16,C,2011,0.556,6
16,C,2012,0.609,6
16,C,2013,0.594,6
16,C,2014,0.734,6
16,C,2015,0.626,6
16,C,2016,0.658,6
16,C,2017,0.704,6
16,C,2018,0.745,6
16,C,2019,0.678,6
17,C,2008,0.655,6
17,C,2009,0.691,6
17,C,2010,0.746,6
17,C,2011,0.695,6
17,C,2012,0.659,6
17,C,2013,0.67,6
17,C,2014,0.581,6
17,C,2015,0.552,6
17,C,2016,0.609,6
17,C,2017,0.547,6
17,C,2018,0.68,6
17,C,2019,0.677,6
0,C,2008,0.482,19
0,C,2009,0.516,19
0,C,2010,0.462,19
0,C,2011,0.533,19
0,C,2012,0.469,19
0,C,2013,0.5,19
0,C,2014,0.486,19
0,C,2015,0.455,19
0,C,2016,0.526,19
0,C,2017,0.543,19
0,C,2018,0.571,19
0,C,2019,0.525,19
1,C,2008,1,19
1,C,2009,1,19
1,C,2010,1,19
1,C,2011,1,19
1,C,2012,1,19
1,C,2013,1,19
1,C,2014,1,19
1,C,2015,1,19
1,C,2016,1,19
1,C,2017,1,19
1,C,2018,1,19
1,C,2019,1,19
2,C,2008,0.268,19
2,C,2009,0.258,19
2,C,2010,0.25,19
2,C,2011,0.433,19
2,C,2012,0.306,19
2,C,2013,0.42,19
2,C,2014,0.378,19
2,C,2015,0.364,19
2,C,2016,0.447,19
2,C,2017,0.486,19
2,C,2018,0.548,19
2,C,2019,0.475,19
3,C,2008,0.286,19
3,C,2009,0.306,19
3,C,2010,0.212,19
3,C,2011,0.283,19
3,C,2012,0.286,19
3,C,2013,0.34,19
3,C,2014,0.27,19
3,C,2015,0.152,19
3,C,2016,0.263,19
3,C,2017,0.257,19
3,C,2018,0.405,19
3,C,2019,0.3,19
4,C,2008,0.232,19
4,C,2009,0.387,19
4,C,2010,0.212,19
4,C,2011,0.383,19
4,C,2012,0.204,19
4,C,2013,0.24,19
4,C,2014,0.189,19
4,C,2015,0.152,19
4,C,2016,0.263,19
4,C,2017,0.229,19
4,C,2018,0.31,19
4,C,2019,0.325,19
5,C,2008,0.232,19
5,C,2009,0.339,19
5,C,2010,0.25,19
5,C,2011,0.317,19
5,C,2012,0.082,19
5,C,2013,0.22,19
5,C,2014,0.351,19
5,C,2015,0.455,19
5,C,2016,0.605,19
5,C,2017,0.571,19
5,C,2018,0.548,19
5,C,2019,0.475,19
6,C,2008,0.5,19
6,C,2009,0.516,19
6,C,2010,0.538,19
6,C,2011,0.6,19
6,C,2012,0.571,19
6,C,2013,0.54,19
6,C,2014,0.541,19
6,C,2015,0.545,19
6,C,2016,0.5,19
6,C,2017,0.571,19
6,C,2018,0.524,19
6,C,2019,0.4,19
7,C,2008,0.482,19
7,C,2009,0.516,19
7,C,2010,0.462,19
7,C,2011,0.533,19
7,C,2012,0.469,19
7,C,2013,0.44,19
7,C,2014,0.405,19
7,C,2015,0.455,19
7,C,2016,0.605,19
7,C,2017,0.543,19
7,C,2018,0.571,19
7,C,2019,0.475,19
8,C,2017,0.543,19
8,C,2018,0.571,19
8,C,2019,0.525,19
9,C,2008,0,19
9,C,2009,0,19
9,C,2010,0,19
9,C,2011,0,19
9,C,2012,0,19
9,C,2013,0,19
9,C,2014,0,19
9,C,2015,0,19
9,C,2016,0,19
9,C,2017,0,19
9,C,2018,0,19
9,C,2019,0,19
10,C,2008,0.286,19
10,C,2009,0.403,19
10,C,2010,0.231,19
10,C,2011,0.367,19
10,C,2012,0.286,19
10,C,2013,0.34,19
10,C,2014,0.297,19
10,C,2015,0.273,19
10,C,2016,0.368,19
10,C,2017,0.343,19
10,C,2018,0.429,19
10,C,2019,0.375,19
11,C,2008,0.304,19
11,C,2009,0.258,19
11,C,2010,0.346,19
11,C,2011,0.35,19
11,C,2012,0.122,19
11,C,2013,0.2,19
11,C,2014,0.108,19
11,C,2015,0.212,19
11,C,2016,0.237,19
11,C,2017,0.229,19
11,C,2018,0.333,19
11,C,2019,0.175,19
12,C,2008,0.679,19
12,C,2009,0.484,19
12,C,2010,0.538,19
12,C,2011,0.683,19
12,C,2012,0.531,19
12,C,2013,0.52,19
12,C,2014,0.541,19
12,C,2015,0.485,19
12,C,2016,0.526,19
12,C,2017,0.543,19
12,C,2018,0.619,19
12,C,2019,0.5,19
13,C,2008,0.214,19
13,C,2009,0.032,19
13,C,2010,0.038,19
13,C,2011,0.233,19
13,C,2012,0.531,19
13,C,2013,0.58,19
13,C,2014,0.595,19
13,C,2015,0.576,19
13,C,2016,0.632,19
13,C,2017,0.686,19
13,C,2018,0.69,19
13,C,2019,0.575,19
14,C,2008,0.482,19
14,C,2009,0.419,19
14,C,2010,0.462,19
14,C,2011,0.633,19
14,C,2012,0.204,19
14,C,2013,0.26,19
14,C,2014,0.378,19
14,C,2015,0.242,19
14,C,2016,0.368,19
14,C,2017,0.4,19
14,C,2018,0.476,19
14,C,2019,0.225,19
15,C,2008,0.679,19
15,C,2009,0.677,19
15,C,2010,0.558,19
15,C,2011,0.583,19
15,C,2012,0.184,19
15,C,2013,0.12,19
15,C,2014,0.162,19
15,C,2015,0.212,19
15,C,2016,0.342,19
15,C,2017,0.314,19
15,C,2018,0.357,19
15,C,2019,0.25,19
16,C,2008,0.143,19
16,C,2009,0.258,19
16,C,2010,0.25,19
16,C,2011,0.283,19
16,C,2012,0.388,19
16,C,2013,0.42,19
16,C,2014,0.568,19
16,C,2015,0.333,19
16,C,2016,0.421,19
16,C,2017,0.486,19
16,C,2018,0.571,19
16,C,2019,0.45,19
17,C,2008,0.411,19
17,C,2009,0.5,19
17,C,2010,0.519,19
17,C,2011,0.5,19
17,C,2012,0.367,19
17,C,2013,0.34,19
17,C,2014,0.162,19
17,C,2015,0.152,19
17,C,2016,0.289,19
17,C,2017,0.143,19
17,C,2018,0.429,19
17,C,2019,0.375,19
0,C,2008,0.865,20
0,C,2009,0.859,20
0,C,2010,0.874,20
0,C,2011,0.877,20
0,C,2012,0.862,20
0,C,2013,0.859,20
0,C,2014,0.9,20
0,C,2015,0.902,20
0,C,2016,0.904,20
0,C,2017,0.912,20
0,C,2018,0.91,20
0,C,2019,0.899,20
1,C,2008,1,20
1,C,2009,1,20
1,C,2010,1,20
1,C,2011,1,20
1,C,2012,1,20
1,C,2013,0.987,20
1,C,2014,0.991,20
1,C,2015,1,20
1,C,2016,1,20
1,C,2017,1,20
1,C,2018,1,20
1,C,2019,1,20
2,C,2008,0.876,20
2,C,2009,0.882,20
2,C,2010,0.923,20
2,C,2011,0.911,20
2,C,2012,0.882,20
2,C,2013,0.891,20
2,C,2014,0.916,20
2,C,2015,0.931,20
2,C,2016,0.939,20
2,C,2017,0.958,20
2,C,2018,0.946,20
2,C,2019,0.924,20
3,C,2008,0.929,20
3,C,2009,0.937,20
3,C,2010,0.92,20
3,C,2011,0.901,20
3,C,2012,0.929,20
3,C,2013,0.894,20
3,C,2014,0.908,20
3,C,2015,0.942,20
3,C,2016,0.889,20
3,C,2017,0.93,20
3,C,2018,0.947,20
3,C,2019,0.961,20
4,C,2008,0.882,20
4,C,2009,0.909,20
4,C,2010,0.879,20
4,C,2011,0.935,20
4,C,2012,0.862,20
4,C,2013,0.909,20
4,C,2014,0.935,20
4,C,2015,0.948,20
4,C,2016,0.939,20
4,C,2017,0.949,20
4,C,2018,0.916,20
4,C,2019,0.895,20
5,C,2008,0.787,20
5,C,2009,0.819,20
5,C,2010,0.865,20
5,C,2011,0.774,20
5,C,2012,0.77,20
5,C,2013,0.757,20
5,C,2014,0.873,20
5,C,2015,0.853,20
5,C,2016,0.874,20
5,C,2017,0.904,20
5,C,2018,0.92,20
5,C,2019,0.885,20
6,C,2008,0.861,20
6,C,2009,0.951,20
6,C,2010,0.921,20
6,C,2011,0.926,20
6,C,2012,0.941,20
6,C,2013,0.952,20
6,C,2014,0.965,20
6,C,2015,0.948,20
6,C,2016,0.966,20
6,C,2017,0.986,20
6,C,2018,0.925,20
6,C,2019,0.959,20
7,C,2008,0.865,20
7,C,2009,0.859,20
7,C,2010,0.874,20
7,C,2011,0.856,20
7,C,2012,0.862,20
7,C,2013,0.809,20
7,C,2014,0.879,20
7,C,2015,0.914,20
7,C,2016,0.912,20
7,C,2017,0.953,20
7,C,2018,0.913,20
7,C,2019,0.876,20
8,C,2017,0.912,20
8,C,2018,0.91,20
8,C,2019,0.899,20
9,C,2008,0,20
9,C,2009,0,20
9,C,2010,0,20
9,C,2011,0,20
9,C,2012,0,20
9,C,2013,0,20
9,C,2014,0,20
9,C,2015,0,20
9,C,2016,0,20
9,C,2017,0,20
9,C,2018,0,20
9,C,2019,0,20
10,C,2008,0.899,20
10,C,2009,0.902,20
10,C,2010,0.908,20
10,C,2011,0.905,20
10,C,2012,0.892,20
10,C,2013,0.902,20
10,C,2014,0.935,20
10,C,2015,0.941,20
10,C,2016,0.935,20
10,C,2017,0.939,20
10,C,2018,0.943,20
10,C,2019,0.924,20
11,C,2008,0.8,20
11,C,2009,0.743,20
11,C,2010,0.817,20
11,C,2011,0.795,20
11,C,2012,0.764,20
11,C,2013,0.778,20
11,C,2014,0.802,20
11,C,2015,0.794,20
11,C,2016,0.816,20
11,C,2017,0.849,20
11,C,2018,0.846,20
11,C,2019,0.823,20
12,C,2008,0.815,20
12,C,2009,0.665,20
12,C,2010,0.728,20
12,C,2011,0.802,20
12,C,2012,0.833,20
12,C,2013,0.661,20
12,C,2014,0.828,20
12,C,2015,0.846,20
12,C,2016,0.824,20
12,C,2017,0.779,20
12,C,2018,0.818,20
12,C,2019,0.791,20
13,C,2008,0.837,20
13,C,2009,0.759,20
13,C,2010,0.851,20
13,C,2011,0.866,20
13,C,2012,0.709,20
13,C,2013,0.813,20
13,C,2014,0.848,20
13,C,2015,0.78,20
13,C,2016,0.822,20
13,C,2017,0.813,20
13,C,2018,0.802,20
13,C,2019,0.738,20
14,C,2008,0.867,20
14,C,2009,0.83,20
14,C,2010,0.821,20
14,C,2011,0.869,20
14,C,2012,0.811,20
14,C,2013,0.819,20
14,C,2014,0.902,20
14,C,2015,0.887,20
14,C,2016,0.9,20
14,C,2017,0.912,20
14,C,2018,0.916,20
14,C,2019,0.924,20
15,C,2008,0.717,20
15,C,2009,0.712,20
15,C,2010,0.713,20
15,C,2011,0.749,20
15,C,2012,0.794,20
15,C,2013,0.781,20
15,C,2014,0.868,20
15,C,2015,0.887,20
15,C,2016,0.904,20
15,C,2017,0.904,20
15,C,2018,0.876,20
15,C,2019,0.888,20
16,C,2008,0.825,20
16,C,2009,0.83,20
16,C,2010,0.867,20
16,C,2011,0.83,20
16,C,2012,0.831,20
16,C,2013,0.769,20
16,C,2014,0.9,20
16,C,2015,0.92,20
16,C,2016,0.895,20
16,C,2017,0.923,20
16,C,2018,0.919,20
16,C,2019,0.906,20
17,C,2008,0.899,20
17,C,2009,0.882,20
17,C,2010,0.974,20
17,C,2011,0.89,20
17,C,2012,0.951,20
17,C,2013,1,20
17,C,2014,1,20
17,C,2015,0.953,20
17,C,2016,0.929,20
17,C,2017,0.951,20
17,C,2018,0.932,20
17,C,2019,0.979,20
0,C,2008,0.436,7
0,C,2009,0.464,7
0,C,2010,0.471,7
0,C,2011,0.471,7
0,C,2012,0.46,7
0,C,2013,0.428,7
0,C,2014,0.482,7
0,C,2015,0.48,7
0,C,2016,0.45,7
0,C,2017,0.46,7
0,C,2018,0.485,7
0,C,2019,0.478,7
1,C,2008,0.664,7
1,C,2009,0.687,7
1,C,2010,0.705,7
1,C,2011,0.713,7
1,C,2012,0.704,7
1,C,2013,0.673,7
1,C,2014,0.712,7
1,C,2015,0.697,7
1,C,2016,0.649,7
1,C,2017,0.657,7
1,C,2018,0.657,7
1,C,2019,0.604,7
2,C,2008,0.367,7
2,C,2009,0.356,7
2,C,2010,0.286,7
2,C,2011,0.345,7
2,C,2012,0.389,7
2,C,2013,0.326,7
2,C,2014,0.391,7
2,C,2015,0.455,7
2,C,2016,0.484,7
2,C,2017,0.557,7
2,C,2018,0.596,7
2,C,2019,0.608,7
3,C,2008,0.321,7
3,C,2009,0.36,7
3,C,2010,0.383,7
3,C,2011,0.429,7
3,C,2012,0.387,7
3,C,2013,0.265,7
3,C,2014,0.351,7
3,C,2015,0.369,7
3,C,2016,0.314,7
3,C,2017,0.275,7
3,C,2018,0.338,7
3,C,2019,0.422,7
4,C,2008,0.417,7
4,C,2009,0.508,7
4,C,2010,0.569,7
4,C,2011,0.493,7
4,C,2012,0.523,7
4,C,2013,0.507,7
4,C,2014,0.518,7
4,C,2015,0.514,7
4,C,2016,0.46,7
4,C,2017,0.477,7
4,C,2018,0.506,7
4,C,2019,0.508,7
5,C,2008,0.255,7
5,C,2009,0.386,7
5,C,2010,0.437,7
5,C,2011,0.439,7
5,C,2012,0.319,7
5,C,2013,0.238,7
5,C,2014,0.384,7
5,C,2015,0.309,7
5,C,2016,0.358,7
5,C,2017,0.452,7
5,C,2018,0.511,7
5,C,2019,0.488,7
6,C,2008,0.309,7
6,C,2009,0.372,7
6,C,2010,0.38,7
6,C,2011,0.381,7
6,C,2012,0.34,7
6,C,2013,0.309,7
6,C,2014,0.38,7
6,C,2015,0.408,7
6,C,2016,0.455,7
6,C,2017,0.443,7
6,C,2018,0.391,7
6,C,2019,0.396,7
7,C,2008,0.335,7
7,C,2009,0.342,7
7,C,2010,0.373,7
7,C,2011,0.279,7
7,C,2012,0.258,7
7,C,2013,0.266,7
7,C,2014,0.337,7
7,C,2015,0.305,7
7,C,2016,0.391,7
7,C,2017,0.409,7
7,C,2018,0.451,7
7,C,2019,0.424,7
8,C,2017,0.371,7
8,C,2018,0.348,7
8,C,2019,0.269,7
9,C,2008,0.386,7
9,C,2009,0.405,7
9,C,2010,0.426,7
9,C,2011,0.432,7
9,C,2012,0.433,7
9,C,2013,0.408,7
9,C,2014,0.455,7
9,C,2015,0.461,7
9,C,2016,0.403,7
9,C,2017,0.404,7
9,C,2018,0.402,7
9,C,2019,0.38,7
10,C,2008,0.328,7
10,C,2009,0.375,7
10,C,2010,0.347,7
10,C,2011,0.324,7
10,C,2012,0.24,7
10,C,2013,0.131,7
10,C,2014,0.198,7
10,C,2015,0.225,7
10,C,2016,0.277,7
10,C,2017,0.489,7
10,C,2018,0.533,7
10,C,2019,0.538,7
11,C,2008,0.204,7
11,C,2009,0.286,7
11,C,2010,0.324,7
11,C,2011,0.342,7
11,C,2012,0.271,7
11,C,2013,0.346,7
11,C,2014,0.455,7
11,C,2015,0.453,7
11,C,2016,0.42,7
11,C,2017,0.446,7
11,C,2018,0.557,7
11,C,2019,0.523,7
12,C,2008,0.485,7
12,C,2009,0.452,7
12,C,2010,0.482,7
12,C,2011,0.48,7
12,C,2012,0.495,7
12,C,2013,0.512,7
12,C,2014,0.522,7
12,C,2015,0.5,7
12,C,2016,0.378,7
12,C,2017,0.352,7
12,C,2018,0.471,7
12,C,2019,0.465,7
13,C,2008,0.306,7
13,C,2009,0.274,7
13,C,2010,0.301,7
13,C,2011,0.331,7
13,C,2012,0.314,7
13,C,2013,0.356,7
13,C,2014,0.402,7
13,C,2015,0.367,7
13,C,2016,0.313,7
13,C,2017,0.3,7
13,C,2018,0.357,7
13,C,2019,0.419,7
14,C,2008,0.478,7
14,C,2009,0.545,7
14,C,2010,0.471,7
14,C,2011,0.48,7
14,C,2012,0.45,7
14,C,2013,0.511,7
14,C,2014,0.49,7
14,C,2015,0.481,7
14,C,2016,0.445,7
14,C,2017,0.432,7
14,C,2018,0.47,7
14,C,2019,0.482,7
15,C,2008,0.446,7
15,C,2009,0.46,7
15,C,2010,0.508,7
15,C,2011,0.492,7
15,C,2012,0.454,7
15,C,2013,0.408,7
15,C,2014,0.603,7
15,C,2015,0.547,7
15,C,2016,0.455,7
15,C,2017,0.418,7
15,C,2018,0.406,7
15,C,2019,0.414,7
16,C,2008,0.333,7
16,C,2009,0.398,7
16,C,2010,0.335,7
16,C,2011,0.355,7
16,C,2012,0.312,7
16,C,2013,0.23,7
16,C,2014,0.233,7
16,C,2015,0.282,7
16,C,2016,0.369,7
16,C,2017,0.352,7
16,C,2018,0.364,7
16,C,2019,0.368,7
17,C,2008,0.74,7
17,C,2009,0.73,7
17,C,2010,0.608,7
17,C,2011,0.595,7
17,C,2012,0.611,7
17,C,2013,0.653,7
17,C,2014,0.618,7
17,C,2015,0.705,7
17,C,2016,0.744,7
17,C,2017,0.682,7
17,C,2018,0.653,7
17,C,2019,0.671,7
0,C,2008,0,21
0,C,2009,0,21
0,C,2010,0,21
0,C,2011,0,21
0,C,2012,0,21
0,C,2013,0,21
0,C,2014,0,21
0,C,2015,0,21
0,C,2016,0,21
0,C,2017,0,21
0,C,2018,0,21
0,C,2019,0,21
1,C,2008,0,21
1,C,2009,0,21
1,C,2010,0,21
1,C,2011,0,21
1,C,2012,0,21
1,C,2013,0,21
1,C,2014,0,21
1,C,2015,0,21
1,C,2016,0,21
1,C,2017,0,21
1,C,2018,0,21
1,C,2019,0,21
2,C,2008,0,21
2,C,2009,0,21
2,C,2010,0,21
2,C,2011,0,21
2,C,2012,0,21
2,C,2013,0,21
2,C,2014,0,21
2,C,2015,0,21
2,C,2016,0,21
2,C,2017,0,21
2,C,2018,0,21
2,C,2019,0,21
3,C,2008,0,21
3,C,2009,0,21
3,C,2010,0,21
3,C,2011,0,21
3,C,2012,0,21
3,C,2013,0,21
3,C,2014,0,21
3,C,2015,0,21
3,C,2016,0,21
3,C,2017,0,21
3,C,2018,0,21
3,C,2019,0,21
4,C,2008,0,21
4,C,2009,0,21
4,C,2010,0,21
4,C,2011,0,21
4,C,2012,0,21
4,C,2013,0,21
4,C,2014,0,21
4,C,2015,0,21
4,C,2016,0,21
4,C,2017,0,21
4,C,2018,0,21
4,C,2019,0,21
5,C,2008,0,21
5,C,2009,0,21
5,C,2010,0,21
5,C,2011,0,21
5,C,2012,0,21
5,C,2013,0,21
5,C,2014,0,21
5,C,2015,0,21
5,C,2016,0,21
5,C,2017,0,21
5,C,2018,0,21
5,C,2019,0,21
6,C,2008,0,21
6,C,2009,0,21
6,C,2010,0,21
6,C,2011,0,21
6,C,2012,0,21
6,C,2013,0,21
6,C,2014,0,21
6,C,2015,0,21
6,C,2016,0,21
6,C,2017,0,21
6,C,2018,0,21
6,C,2019,0,21
7,C,2008,0,21
7,C,2009,0,21
7,C,2010,0,21
7,C,2011,0,21
7,C,2012,0,21
7,C,2013,0,21
7,C,2014,0,21
7,C,2015,0,21
7,C,2016,0,21
7,C,2017,0,21
7,C,2018,0,21
7,C,2019,0,21
8,C,2017,0,21
8,C,2018,0,21
8,C,2019,0,21
9,C,2008,0,21
9,C,2009,0,21
9,C,2010,0,21
9,C,2011,0,21
9,C,2012,0,21
9,C,2013,0,21
9,C,2014,0,21
9,C,2015,0,21
9,C,2016,0,21
9,C,2017,0,21
9,C,2018,0,21
9,C,2019,0,21
10,C,2008,0,21
10,C,2009,0,21
10,C,2010,0,21
10,C,2011,0,21
10,C,2012,0,21
10,C,2013,0,21
10,C,2014,0,21
10,C,2015,0,21
10,C,2016,0,21
10,C,2017,0,21
10,C,2018,0,21
10,C,2019,0,21
11,C,2008,0,21
11,C,2009,0,21
11,C,2010,0,21
11,C,2011,0,21
11,C,2012,0,21
11,C,2013,0,21
11,C,2014,0,21
11,C,2015,0,21
11,C,2016,0,21
11,C,2017,0,21
11,C,2018,0,21
11,C,2019,0,21
12,C,2008,0,21
12,C,2009,0,21
12,C,2010,0,21
12,C,2011,0,21
12,C,2012,0,21
12,C,2013,0,21
12,C,2014,0,21
12,C,2015,0,21
12,C,2016,0,21
12,C,2017,0,21
12,C,2018,0,21
12,C,2019,0,21
13,C,2008,0,21
13,C,2009,0,21
13,C,2010,0,21
13,C,2011,0,21
13,C,2012,0,21
13,C,2013,0,21
13,C,2014,0,21
13,C,2015,0,21
13,C,2016,0,21
13,C,2017,0,21
13,C,2018,0,21
13,C,2019,0,21
14,C,2008,0,21
14,C,2009,0,21
14,C,2010,0,21
14,C,2011,0,21
14,C,2012,0,21
14,C,2013,0,21
14,C,2014,0,21
14,C,2015,0,21
14,C,2016,0,21
14,C,2017,0,21
14,C,2018,0,21
14,C,2019,0,21
15,C,2008,0,21
15,C,2009,0,21
15,C,2010,0,21
15,C,2011,0,21
15,C,2012,0,21
15,C,2013,0,21
15,C,2014,0,21
15,C,2015,0,21
15,C,2016,0,21
15,C,2017,0,21
15,C,2018,0,21
15,C,2019,0,21
16,C,2008,0,21
16,C,2009,0,21
16,C,2010,0,21
16,C,2011,0,21
16,C,2012,0,21
16,C,2013,0,21
16,C,2014,0,21
16,C,2015,0,21
16,C,2016,0,21
16,C,2017,0,21
16,C,2018,0,21
16,C,2019,0,21
17,C,2008,0,21
17,C,2009,0,21
17,C,2010,0,21
17,C,2011,0,21
17,C,2012,0,21
17,C,2013,0,21
17,C,2014,0,21
17,C,2015,0,21
17,C,2016,0,21
17,C,2017,0,21
17,C,2018,0,21
17,C,2019,0,21
0,C,2008,0.58,22
0,C,2009,0.699,22
0,C,2010,0.701,22
0,C,2011,0.662,22
0,C,2012,0.67,22
0,C,2013,0.636,22
0,C,2014,0.75,22
0,C,2015,0.738,22
0,C,2016,0.622,22
0,C,2017,0.623,22
0,C,2018,0.679,22
0,C,2019,0.671,22
1,C,2008,0.944,22
1,C,2009,1,22
1,C,2010,1,22
1,C,2011,1,22
1,C,2012,1,22
1,C,2013,1,22
1,C,2014,1,22
1,C,2015,0.981,22
1,C,2016,0.85,22
1,C,2017,0.834,22
1,C,2018,0.889,22
1,C,2019,0.919,22
2,C,2008,0.399,22
2,C,2009,0.448,22
2,C,2010,0.252,22
2,C,2011,0.291,22
2,C,2012,0.495,22
2,C,2013,0.386,22
2,C,2014,0.51,22
2,C,2015,0.514,22
2,C,2016,0.512,22
2,C,2017,0.563,22
2,C,2018,0.537,22
2,C,2019,0.634,22
3,C,2008,0.322,22
3,C,2009,0.503,22
3,C,2010,0.528,22
3,C,2011,0.51,22
3,C,2012,0.422,22
3,C,2013,0.205,22
3,C,2014,0.427,22
3,C,2015,0.561,22
3,C,2016,0.354,22
3,C,2017,0.166,22
3,C,2018,0.284,22
3,C,2019,0.441,22
4,C,2008,0.713,22
4,C,2009,0.93,22
4,C,2010,0.961,22
4,C,2011,0.821,22
4,C,2012,0.908,22
4,C,2013,0.841,22
4,C,2014,0.854,22
4,C,2015,0.832,22
4,C,2016,0.835,22
4,C,2017,0.821,22
4,C,2018,1,22
4,C,2019,1,22
5,C,2008,0.196,22
5,C,2009,0.448,22
5,C,2010,0.504,22
5,C,2011,0.457,22
5,C,2012,0.229,22
5,C,2013,0,22
5,C,2014,0.354,22
5,C,2015,0.187,22
5,C,2016,0.024,22
5,C,2017,0.238,22
5,C,2018,0.475,22
5,C,2019,0.429,22
6,C,2008,0.343,22
6,C,2009,0.462,22
6,C,2010,0.472,22
6,C,2011,0.444,22
6,C,2012,0.321,22
6,C,2013,0.341,22
6,C,2014,0.615,22
6,C,2015,0.523,22
6,C,2016,0.575,22
6,C,2017,0.497,22
6,C,2018,0.395,22
6,C,2019,0.491,22
7,C,2008,0.58,22
7,C,2009,0.678,22
7,C,2010,0.661,22
7,C,2011,0.57,22
7,C,2012,0.404,22
7,C,2013,0.432,22
7,C,2014,0.542,22
7,C,2015,0.467,22
7,C,2016,0.386,22
7,C,2017,0.543,22
7,C,2018,0.537,22
7,C,2019,0.398,22
8,C,2017,0.318,22
8,C,2018,0.395,22
8,C,2019,0.149,22
9,C,2008,0.643,22
9,C,2009,0.741,22
9,C,2010,0.803,22
9,C,2011,0.755,22
9,C,2012,0.835,22
9,C,2013,0.841,22
9,C,2014,0.948,22
9,C,2015,0.991,22
9,C,2016,0.803,22
9,C,2017,0.801,22
9,C,2018,0.84,22
9,C,2019,0.789,22
10,C,2008,0.343,22
10,C,2009,0.545,22
10,C,2010,0.457,22
10,C,2011,0.391,22
10,C,2012,0.239,22
10,C,2013,0.045,22
10,C,2014,0,22
10,C,2015,0,22
10,C,2016,0.142,22
10,C,2017,0.563,22
10,C,2018,0.66,22
10,C,2019,0.602,22
11,C,2008,0.112,22
11,C,2009,0.462,22
11,C,2010,0.52,22
11,C,2011,0.543,22
11,C,2012,0.312,22
11,C,2013,0.568,22
11,C,2014,0.865,22
11,C,2015,0.776,22
11,C,2016,0.646,22
11,C,2017,0.709,22
11,C,2018,0.852,22
11,C,2019,0.671,22
12,C,2008,0.608,22
12,C,2009,0.678,22
12,C,2010,0.937,22
12,C,2011,0.854,22
12,C,2012,0.917,22
12,C,2013,0.92,22
12,C,2014,0.958,22
12,C,2015,1,22
12,C,2016,0.685,22
12,C,2017,0.51,22
12,C,2018,0.741,22
12,C,2019,0.77,22
13,C,2008,0,22
13,C,2009,0,22
13,C,2010,0,22
13,C,2011,0,22
13,C,2012,0,22
13,C,2013,0.114,22
13,C,2014,0.219,22
13,C,2015,0.14,22
13,C,2016,0,22
13,C,2017,0,22
13,C,2018,0,22
13,C,2019,0,22
14,C,2008,0.301,22
14,C,2009,0.552,22
14,C,2010,0.394,22
14,C,2011,0.384,22
14,C,2012,0.284,22
14,C,2013,0.466,22
14,C,2014,0.344,22
14,C,2015,0.336,22
14,C,2016,0.228,22
14,C,2017,0.205,22
14,C,2018,0.302,22
14,C,2019,0.292,22
15,C,2008,0.538,22
15,C,2009,0.594,22
15,C,2010,0.661,22
15,C,2011,0.49,22
15,C,2012,0.486,22
15,C,2013,0.341,22
15,C,2014,0.917,22
15,C,2015,0.729,22
15,C,2016,0.488,22
15,C,2017,0.444,22
15,C,2018,0.346,22
15,C,2019,0.373,22
16,C,2008,0.378,22
16,C,2009,0.643,22
16,C,2010,0.417,22
16,C,2011,0.477,22
16,C,2012,0.376,22
16,C,2013,0.284,22
16,C,2014,0.281,22
16,C,2015,0.336,22
16,C,2016,0.488,22
16,C,2017,0.417,22
16,C,2018,0.432,22
16,C,2019,0.41,22
17,C,2008,1,22
17,C,2009,0.965,22
17,C,2010,0.622,22
17,C,2011,0.715,22
17,C,2012,0.844,22
17,C,2013,0.852,22
17,C,2014,0.896,22
17,C,2015,0.925,22
